municipio_id	municipio	estado	tempo_habitual_desloc	qtd_pessoas	tempo_medio_minutos					
2707503	Porto Real do Colégio	AL	30	2422	None					
2707503	Porto Real do Colégio	AL	60	758	None					
2707503	Porto Real do Colégio	AL	120	181	None					
2707503	Porto Real do Colégio	AL	120+	30	None					
2707503	Porto Real do Colégio	AL	Total	3948	25					
2707602	Quebrangulo	AL	5	388	None					
2707602	Quebrangulo	AL	30	1125	None					
2707602	Quebrangulo	AL	60	248	None					
2707602	Quebrangulo	AL	120	132	None					
2707602	Quebrangulo	AL	120+	13	None					
2707602	Quebrangulo	AL	Total	1904	24					
2707701	Rio Largo	AL	5	2146	None					
2707701	Rio Largo	AL	30	7559	None					
2707701	Rio Largo	AL	60	4603	None					
2707701	Rio Largo	AL	120	2328	None					
2707701	Rio Largo	AL	120+	286	None					
2707701	Rio Largo	AL	Total	16921	35					
2707800	Roteiro	AL	5	214	None					
2707800	Roteiro	AL	30	517	None					
2707800	Roteiro	AL	60	417	None					
2707800	Roteiro	AL	120	164	None					
2707800	Roteiro	AL	120+	0	None					
2707800	Roteiro	AL	Total	1313	33					
2707909	Santa Luzia do Norte	AL	5	258	None					
2707909	Santa Luzia do Norte	AL	30	633	None					
2707909	Santa Luzia do Norte	AL	60	403	None					
2707909	Santa Luzia do Norte	AL	120	149	None					
2707909	Santa Luzia do Norte	AL	120+	11	None					
2707909	Santa Luzia do Norte	AL	Total	1454	31					
2708006	Santana do Ipanema	AL	5	2058	None					
2708006	Santana do Ipanema	AL	30	6927	None					
2708006	Santana do Ipanema	AL	60	1134	None					
2708006	Santana do Ipanema	AL	120	249	None					
2708006	Santana do Ipanema	AL	120+	57	None					
2708006	Santana do Ipanema	AL	Total	10426	20					
2708105	Santana do Mundaú	AL	5	213	None					
2708105	Santana do Mundaú	AL	30	975	None					
2708105	Santana do Mundaú	AL	60	296	None					
2708105	Santana do Mundaú	AL	120	100	None					
2708105	Santana do Mundaú	AL	120+	5	None					
2708105	Santana do Mundaú	AL	Total	1590	26					
2708204	São Brás	AL	5	284	None					
2708204	São Brás	AL	30	1017	None					
2708204	São Brás	AL	60	278	None					
2708204	São Brás	AL	120	98	None					
2708204	São Brás	AL	120+	34	None					
2708204	São Brás	AL	Total	1711	26					
2708303	São José da Laje	AL	5	471	None					
2708303	São José da Laje	AL	30	2863	None					
2708303	São José da Laje	AL	60	1158	None					
2708303	São José da Laje	AL	120	491	None					
2708303	São José da Laje	AL	120+	130	None					
2708303	São José da Laje	AL	Total	5114	32					
2708402	São José da Tapera	AL	5	1209	None					
2708402	São José da Tapera	AL	30	3628	None					
2708402	São José da Tapera	AL	60	1037	None					
2708402	São José da Tapera	AL	120	485	None					
2708402	São José da Tapera	AL	120+	77	None					
2708402	São José da Tapera	AL	Total	6436	26					
2708501	São Luís do Quitunde	AL	5	980	None					
2708501	São Luís do Quitunde	AL	30	3445	None					
2708501	São Luís do Quitunde	AL	60	1202	None					
2708501	São Luís do Quitunde	AL	120	767	None					
2708501	São Luís do Quitunde	AL	120+	57	None					
2708501	São Luís do Quitunde	AL	Total	6751	30					
2708600	São Miguel dos Campos	AL	5	1778	None					
2708600	São Miguel dos Campos	AL	30	7947	None					
2708600	São Miguel dos Campos	AL	60	2108	None					
2708600	São Miguel dos Campos	AL	120	456	None					
2708600	São Miguel dos Campos	AL	120+	47	None					
2708600	São Miguel dos Campos	AL	Total	12336	23					
2708709	São Miguel dos Milagres	AL	5	492	None					
2708709	São Miguel dos Milagres	AL	30	1089	None					
2708709	São Miguel dos Milagres	AL	60	249	None					
2708709	São Miguel dos Milagres	AL	120	67	None					
2708709	São Miguel dos Milagres	AL	120+	18	None					
2708709	São Miguel dos Milagres	AL	Total	1914	21					
2708808	São Sebastião	AL	5	1971	None					
2708808	São Sebastião	AL	30	5045	None					
2708808	São Sebastião	AL	60	792	None					
2708808	São Sebastião	AL	120	467	None					
2708808	São Sebastião	AL	120+	82	None					
2708808	São Sebastião	AL	Total	8357	22					
2708907	Satuba	AL	5	345	None					
2708907	Satuba	AL	30	1686	None					
2708907	Satuba	AL	60	1256	None					
2708907	Satuba	AL	120	193	None					
2708907	Satuba	AL	120+	9	None					
2708907	Satuba	AL	Total	3488	30					
2708956	Senador Rui Palmeira	AL	5	648	None					
2708956	Senador Rui Palmeira	AL	30	1972	None					
2708956	Senador Rui Palmeira	AL	60	468	None					
2708956	Senador Rui Palmeira	AL	120	94	None					
2708956	Senador Rui Palmeira	AL	120+	8	None					
2708956	Senador Rui Palmeira	AL	Total	3190	21					
2709004	Tanque d'Arca	AL	5	240	None					
2709004	Tanque d'Arca	AL	30	876	None					
2709004	Tanque d'Arca	AL	60	225	None					
2709004	Tanque d'Arca	AL	120	73	None					
2709004	Tanque d'Arca	AL	120+	21	None					
2709004	Tanque d'Arca	AL	Total	1436	25					
2709103	Taquarana	AL	5	1329	None					
2709103	Taquarana	AL	30	3015	None					
2709103	Taquarana	AL	60	447	None					
2709103	Taquarana	AL	120	201	None					
2709103	Taquarana	AL	120+	44	None					
2709103	Taquarana	AL	Total	5037	20					
2709152	Teotônio Vilela	AL	5	1331	None					
2709152	Teotônio Vilela	AL	30	4739	None					
2709152	Teotônio Vilela	AL	60	1611	None					
2709152	Teotônio Vilela	AL	120	691	None					
2709152	Teotônio Vilela	AL	120+	97	None					
2709152	Teotônio Vilela	AL	Total	8469	28					
2709202	Traipu	AL	5	1095	None					
2709202	Traipu	AL	30	3035	None					
2709202	Traipu	AL	60	1483	None					
2709202	Traipu	AL	120	413	None					
2709202	Traipu	AL	120+	81	None					
2709202	Traipu	AL	Total	6106	28					
2709301	União dos Palmares	AL	5	2648	None					
2709301	União dos Palmares	AL	30	8862	None					
2709301	União dos Palmares	AL	60	1616	None					
2709301	União dos Palmares	AL	120	621	None					
2709301	União dos Palmares	AL	120+	142	None					
2709301	União dos Palmares	AL	Total	13889	22					
2709400	Viçosa	AL	5	793	None					
2709400	Viçosa	AL	30	2838	None					
2709400	Viçosa	AL	60	374	None					
2709400	Viçosa	AL	120	271	None					
2709400	Viçosa	AL	120+	23	None					
2709400	Viçosa	AL	Total	4298	23					
1300029	Alvarães	AM	5	487	None					
1300029	Alvarães	AM	30	1179	None					
1300029	Alvarães	AM	60	881	None					
1300029	Alvarães	AM	120	251	None					
1300029	Alvarães	AM	120+	102	None					
1300029	Alvarães	AM	Total	2900	33					
1300060	Amaturá	AM	5	246	None					
1300060	Amaturá	AM	30	488	None					
1300060	Amaturá	AM	60	300	None					
1300060	Amaturá	AM	120	314	None					
1300060	Amaturá	AM	120+	54	None					
1300060	Amaturá	AM	Total	1402	41					
1300086	Anamã	AM	5	667	None					
1300086	Anamã	AM	30	1616	None					
1300086	Anamã	AM	60	359	None					
1300086	Anamã	AM	120	161	None					
1300086	Anamã	AM	120+	35	None					
1300086	Anamã	AM	Total	2838	23					
1300102	Anori	AM	5	1476	None					
1300102	Anori	AM	30	2341	None					
1300102	Anori	AM	60	738	None					
1300102	Anori	AM	120	236	None					
1300102	Anori	AM	120+	107	None					
1300102	Anori	AM	Total	4898	23					
1300144	Apuí	AM	5	1182	None					
1300144	Apuí	AM	30	2503	None					
1300144	Apuí	AM	60	243	None					
1300144	Apuí	AM	120	144	None					
1300144	Apuí	AM	120+	140	None					
1300144	Apuí	AM	Total	4213	21					
1300201	Atalaia do Norte	AM	5	672	None					
1300201	Atalaia do Norte	AM	30	2788	None					
1300201	Atalaia do Norte	AM	60	913	None					
1300201	Atalaia do Norte	AM	120	62	None					
1300201	Atalaia do Norte	AM	120+	24	None					
1300201	Atalaia do Norte	AM	Total	4459	23					
1300300	Autazes	AM	5	2152	None					
1300300	Autazes	AM	30	3375	None					
1300300	Autazes	AM	60	1000	None					
1300300	Autazes	AM	120	257	None					
1300300	Autazes	AM	120+	61	None					
1300300	Autazes	AM	Total	6845	21					
1300409	Barcelos	AM	5	888	None					
1300409	Barcelos	AM	30	2088	None					
1300409	Barcelos	AM	60	255	None					
1300409	Barcelos	AM	120	140	None					
1300409	Barcelos	AM	120+	314	None					
1300409	Barcelos	AM	Total	3685	28					
1300508	Barreirinha	AM	5	1188	None					
1300508	Barreirinha	AM	30	2863	None					
1300508	Barreirinha	AM	60	888	None					
1300508	Barreirinha	AM	120	293	None					
1300508	Barreirinha	AM	120+	134	None					
1300508	Barreirinha	AM	Total	5367	26					
1300607	Benjamin Constant	AM	5	1849	None					
1300607	Benjamin Constant	AM	30	3653	None					
1300607	Benjamin Constant	AM	60	1618	None					
1300607	Benjamin Constant	AM	120	804	None					
1300607	Benjamin Constant	AM	120+	246	None					
1300607	Benjamin Constant	AM	Total	8170	30					
1300631	Beruri	AM	5	1063	None					
1300631	Beruri	AM	30	1672	None					
1300631	Beruri	AM	60	617	None					
1300631	Beruri	AM	120	461	None					
1300631	Beruri	AM	120+	110	None					
1300631	Beruri	AM	Total	3923	29					
1300680	Boa Vista do Ramos	AM	5	943	None					
1300680	Boa Vista do Ramos	AM	30	1776	None					
1300680	Boa Vista do Ramos	AM	60	673	None					
1300680	Boa Vista do Ramos	AM	120	267	None					
1300680	Boa Vista do Ramos	AM	120+	129	None					
1300680	Boa Vista do Ramos	AM	Total	3789	27					
1300706	Boca do Acre	AM	5	2072	None					
1300706	Boca do Acre	AM	30	3555	None					
1300706	Boca do Acre	AM	60	585	None					
1300706	Boca do Acre	AM	120	131	None					
1300706	Boca do Acre	AM	120+	132	None					
1300706	Boca do Acre	AM	Total	6474	19					
1300805	Borba	AM	5	2075	None					
1300805	Borba	AM	30	3231	None					
1300805	Borba	AM	60	877	None					
1300805	Borba	AM	120	382	None					
1300805	Borba	AM	120+	144	None					
1300805	Borba	AM	Total	6709	23					
1300839	Caapiranga	AM	5	604	None					
1300839	Caapiranga	AM	30	1266	None					
1300839	Caapiranga	AM	60	556	None					
1300839	Caapiranga	AM	120	262	None					
1300839	Caapiranga	AM	120+	81	None					
1300839	Caapiranga	AM	Total	2769	30					
1300904	Canutama	AM	5	974	None					
1300904	Canutama	AM	30	1471	None					
1300904	Canutama	AM	60	500	None					
1300904	Canutama	AM	120	134	None					
1300904	Canutama	AM	120+	86	None					
1300904	Canutama	AM	Total	3165	23					
1301001	Carauari	AM	5	1191	None					
1301001	Carauari	AM	30	3102	None					
1301001	Carauari	AM	60	838	None					
1301001	Carauari	AM	120	574	None					
1301001	Carauari	AM	120+	526	None					
1301001	Carauari	AM	Total	6231	34					
1301100	Careiro	AM	5	966	None					
1301100	Careiro	AM	30	2037	None					
1301100	Careiro	AM	60	587	None					
1301100	Careiro	AM	120	98	None					
1301100	Careiro	AM	120+	74	None					
1301100	Careiro	AM	Total	3762	22					
1301159	Careiro da Várzea	AM	5	999	None					
1301159	Careiro da Várzea	AM	30	1481	None					
1301159	Careiro da Várzea	AM	60	584	None					
1301159	Careiro da Várzea	AM	120	256	None					
1301159	Careiro da Várzea	AM	120+	231	None					
1301159	Careiro da Várzea	AM	Total	3552	30					
1301209	Coari	AM	5	4493	None					
1301209	Coari	AM	30	9938	None					
1301209	Coari	AM	60	1609	None					
1301209	Coari	AM	120	642	None					
1301209	Coari	AM	120+	273	None					
1301209	Coari	AM	Total	16954	21					
1301308	Codajás	AM	5	2420	None					
1301308	Codajás	AM	30	2362	None					
1301308	Codajás	AM	60	691	None					
1301308	Codajás	AM	120	278	None					
1301308	Codajás	AM	120+	249	None					
1301308	Codajás	AM	Total	6000	22					
1301407	Eirunepé	AM	5	1755	None					
1301407	Eirunepé	AM	30	4087	None					
1301407	Eirunepé	AM	60	579	None					
1301407	Eirunepé	AM	120	243	None					
1301407	Eirunepé	AM	120+	233	None					
1301407	Eirunepé	AM	Total	6897	22					
1301206	Envira	AM	5	1056	None					
1301206	Envira	AM	30	2163	None					
1301206	Envira	AM	60	301	None					
1301206	Envira	AM	120	198	None					
1301206	Envira	AM	120+	92	None					
1301206	Envira	AM	Total	3810	22					
1301605	Fonte Boa	AM	5	1047	None					
1301605	Fonte Boa	AM	30	2847	None					
1301605	Fonte Boa	AM	60	1027	None					
1301605	Fonte Boa	AM	120	600	None					
1301605	Fonte Boa	AM	120+	153	None					
1301605	Fonte Boa	AM	Total	5674	30					
1301654	Guajará	AM	5	637	None					
1301654	Guajará	AM	30	1207	None					
1301654	Guajará	AM	60	137	None					
1301654	Guajará	AM	120	33	None					
1301654	Guajará	AM	120+	17	None					
1301654	Guajará	AM	Total	2331	17					
1301704	Humaitá	AM	5	2133	None					
1301704	Humaitá	AM	30	4734	None					
1301704	Humaitá	AM	60	460	None					
1301704	Humaitá	AM	120	78	None					
1301704	Humaitá	AM	120+	109	None					
1301704	Humaitá	AM	Total	7514	17					
1301803	Ipixuna	AM	5	1015	None					
1301803	Ipixuna	AM	30	2372	None					
1301803	Ipixuna	AM	60	906	None					
1301803	Ipixuna	AM	120	293	None					
1301803	Ipixuna	AM	120+	171	None					
1301803	Ipixuna	AM	Total	4756	28					
1301852	Iranduba	AM	5	1866	None					
1301852	Iranduba	AM	30	4932	None					
1301852	Iranduba	AM	60	1119	None					
1301852	Iranduba	AM	120	457	None					
1301852	Iranduba	AM	120+	259	None					
1301852	Iranduba	AM	Total	8633	25					
1301902	Itacoatiara	AM	5	5273	None					
1301902	Itacoatiara	AM	30	11559	None					
1301902	Itacoatiara	AM	60	2230	None					
1301902	Itacoatiara	AM	120	613	None					
1301902	Itacoatiara	AM	120+	323	None					
1301902	Itacoatiara	AM	Total	19998	21					
1301951	Itamarati	AM	5	481	None					
1301951	Itamarati	AM	30	557	None					
1301951	Itamarati	AM	60	157	None					
1301951	Itamarati	AM	120	34	None					
1301951	Itamarati	AM	120+	20	None					
1301951	Itamarati	AM	Total	1250	19					
1302009	Itapiranga	AM	5	654	None					
1302009	Itapiranga	AM	30	1170	None					
1302009	Itapiranga	AM	60	230	None					
1302009	Itapiranga	AM	120	30	None					
1302009	Itapiranga	AM	120+	68	None					
1302009	Itapiranga	AM	Total	2152	20					
1302108	Japurá	AM	5	427	None					
1302108	Japurá	AM	30	969	None					
1302108	Japurá	AM	60	245	None					
1302108	Japurá	AM	120	20	None					
1302108	Japurá	AM	120+	9	None					
1302108	Japurá	AM	Total	1668	19					
1302207	Juruá	AM	5	523	None					
1302207	Juruá	AM	30	1782	None					
1302207	Juruá	AM	60	559	None					
1302207	Juruá	AM	120	146	None					
1302207	Juruá	AM	120+	91	None					
1302207	Juruá	AM	Total	3101	27					
1302306	Jutaí	AM	5	891	None					
1302306	Jutaí	AM	30	2829	None					
1302306	Jutaí	AM	60	692	None					
1302306	Jutaí	AM	120	364	None					
1302306	Jutaí	AM	120+	139	None					
1302306	Jutaí	AM	Total	4916	27					
1302405	Lábrea	AM	5	2279	None					
1302405	Lábrea	AM	30	5543	None					
1302405	Lábrea	AM	60	1363	None					
1302405	Lábrea	AM	120	446	None					
1302405	Lábrea	AM	120+	410	None					
1302405	Lábrea	AM	Total	10041	26					
1302504	Manacapuru	AM	5	4368	None					
1302504	Manacapuru	AM	30	11909	None					
1302504	Manacapuru	AM	60	2753	None					
1302504	Manacapuru	AM	120	658	None					
1302504	Manacapuru	AM	120+	346	None					
1302504	Manacapuru	AM	Total	20035	22					
1302553	Manaquiri	AM	5	641	None					
1302553	Manaquiri	AM	30	1878	None					
1302553	Manaquiri	AM	60	765	None					
1302553	Manaquiri	AM	120	201	None					
1302553	Manaquiri	AM	120+	81	None					
1302553	Manaquiri	AM	Total	3566	27					
1302603	Manaus	AM	5	36662	None					
1302603	Manaus	AM	30	200503	None					
1302603	Manaus	AM	60	212225	None					
1302603	Manaus	AM	120	82351	None					
1302603	Manaus	AM	120+	11950	None					
1302603	Manaus	AM	Total	543690	41					
1302702	Manicoré	AM	5	2535	None					
1302702	Manicoré	AM	30	6768	None					
1302702	Manicoré	AM	60	1195	None					
1302702	Manicoré	AM	120	402	None					
1302702	Manicoré	AM	120+	264	None					
1302702	Manicoré	AM	Total	11163	22					
1302801	Maraã	AM	5	599	None					
1302801	Maraã	AM	30	1445	None					
1302801	Maraã	AM	60	498	None					
1302801	Maraã	AM	120	236	None					
1302801	Maraã	AM	120+	165	None					
1302801	Maraã	AM	Total	2943	31					
1302900	Maués	AM	5	2507	None					
1302900	Maués	AM	30	7873	None					
1302900	Maués	AM	60	1479	None					
1302900	Maués	AM	120	349	None					
1302900	Maués	AM	120+	272	None					
1302900	Maués	AM	Total	12480	22					
1303007	Nhamundá	AM	5	797	None					
1303007	Nhamundá	AM	30	1290	None					
1303007	Nhamundá	AM	60	764	None					
1303007	Nhamundá	AM	120	266	None					
1303007	Nhamundá	AM	120+	59	None					
1303007	Nhamundá	AM	Total	3176	29					
1303106	Nova Olinda do Norte	AM	5	2785	None					
1303106	Nova Olinda do Norte	AM	30	2952	None					
1303106	Nova Olinda do Norte	AM	60	534	None					
1303106	Nova Olinda do Norte	AM	120	200	None					
1303106	Nova Olinda do Norte	AM	120+	65	None					
1303106	Nova Olinda do Norte	AM	Total	6537	17					
1303205	Novo Airão	AM	5	1189	None					
1303205	Novo Airão	AM	30	1670	None					
1303205	Novo Airão	AM	60	388	None					
1303205	Novo Airão	AM	120	49	None					
1303205	Novo Airão	AM	120+	54	None					
1303205	Novo Airão	AM	Total	3351	18					
1303304	Novo Aripuanã	AM	5	1364	None					
1303304	Novo Aripuanã	AM	30	2345	None					
1303304	Novo Aripuanã	AM	60	367	None					
1303304	Novo Aripuanã	AM	120	125	None					
1303304	Novo Aripuanã	AM	120+	120	None					
1303304	Novo Aripuanã	AM	Total	4351	20					
1303403	Parintins	AM	5	5681	None					
1303403	Parintins	AM	30	14252	None					
1303403	Parintins	AM	60	2027	None					
1303403	Parintins	AM	120	880	None					
1303403	Parintins	AM	120+	338	None					
1303403	Parintins	AM	Total	23178	21					
1303502	Pauini	AM	5	1307	None					
1303502	Pauini	AM	30	1730	None					
1303502	Pauini	AM	60	399	None					
1303502	Pauini	AM	120	79	None					
1303502	Pauini	AM	120+	83	None					
1303502	Pauini	AM	Total	3598	19					
1303536	Presidente Figueiredo	AM	5	1110	None					
1303536	Presidente Figueiredo	AM	30	3157	None					
1303536	Presidente Figueiredo	AM	60	916	None					
1303536	Presidente Figueiredo	AM	120	315	None					
1303536	Presidente Figueiredo	AM	120+	143	None					
1303536	Presidente Figueiredo	AM	Total	5641	26					
1303569	Rio Preto da Eva	AM	5	1478	None					
1303569	Rio Preto da Eva	AM	30	2861	None					
1303569	Rio Preto da Eva	AM	60	658	None					
1303569	Rio Preto da Eva	AM	120	190	None					
1303569	Rio Preto da Eva	AM	120+	42	None					
1303569	Rio Preto da Eva	AM	Total	5228	20					
1303601	Santa Isabel do Rio Negro	AM	5	398	None					
1303601	Santa Isabel do Rio Negro	AM	30	2000	None					
1303601	Santa Isabel do Rio Negro	AM	60	806	None					
1303601	Santa Isabel do Rio Negro	AM	120	239	None					
1303601	Santa Isabel do Rio Negro	AM	120+	82	None					
1303601	Santa Isabel do Rio Negro	AM	Total	3525	30					
1303700	Santo Antônio do Içá	AM	5	1073	None					
1303700	Santo Antônio do Içá	AM	30	2272	None					
1303700	Santo Antônio do Içá	AM	60	800	None					
1303700	Santo Antônio do Içá	AM	120	427	None					
1303700	Santo Antônio do Içá	AM	120+	240	None					
1303700	Santo Antônio do Içá	AM	Total	4811	31					
1303809	São Gabriel da Cachoeira	AM	5	1763	None					
1303809	São Gabriel da Cachoeira	AM	30	4513	None					
1303809	São Gabriel da Cachoeira	AM	60	970	None					
1303809	São Gabriel da Cachoeira	AM	120	288	None					
1303809	São Gabriel da Cachoeira	AM	120+	257	None					
1303809	São Gabriel da Cachoeira	AM	Total	7792	24					
1303908	São Paulo de Olivença	AM	5	1086	None					
1303908	São Paulo de Olivença	AM	30	5717	None					
1303908	São Paulo de Olivença	AM	60	2162	None					
1303908	São Paulo de Olivença	AM	120	780	None					
1303908	São Paulo de Olivença	AM	120+	230	None					
1303908	São Paulo de Olivença	AM	Total	9975	30					
1303957	São Sebastião do Uatumã	AM	5	663	None					
1303957	São Sebastião do Uatumã	AM	30	1063	None					
1303957	São Sebastião do Uatumã	AM	60	262	None					
1303957	São Sebastião do Uatumã	AM	120	146	None					
1303957	São Sebastião do Uatumã	AM	120+	131	None					
1303957	São Sebastião do Uatumã	AM	Total	2264	27					
1304005	Silves	AM	5	410	None					
1304005	Silves	AM	30	496	None					
1304005	Silves	AM	60	143	None					
1304005	Silves	AM	120	112	None					
1304005	Silves	AM	120+	44	None					
1304005	Silves	AM	Total	1205	26					
1304062	Tabatinga	AM	5	2873	None					
1304062	Tabatinga	AM	30	7444	None					
1304062	Tabatinga	AM	60	2605	None					
1304062	Tabatinga	AM	120	1283	None					
1304062	Tabatinga	AM	120+	74	None					
